No.;Port;Event;Frequency;SF / Datarate;Bandwidth;RSSI;SNR;Time;Dst Address;Src Address;Message Payload 
1;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:52.443;;;Status:OK  Packet:1273  AirTime:9 ms
2;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:51;10:1111;10:2222;
3;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:52.498;;;Status:OK  Packet:1274  AirTime:9 ms
4;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:51;10:1111;10:2222;
5;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:52.811;;;Status:OK  Packet:1275  AirTime:9 ms
6;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:51;10:1111;10:2222;
7;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:52.862;;;Status:OK  Packet:1276  AirTime:9 ms
8;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:52;10:1111;10:2222;
9;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:53.183;;;Status:OK  Packet:1277  AirTime:9 ms
10;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:52;10:1111;10:2222;
11;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:53.215;;;Status:OK  Packet:1278  AirTime:9 ms
12;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:52;10:1111;10:2222;
13;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:53.566;;;Status:OK  Packet:1279  AirTime:9 ms
14;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-73 dBm;10 dB;2021-03-29 16:52:52;10:1111;10:2222;
15;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:53.599;;;Status:OK  Packet:1280  AirTime:9 ms
16;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-73 dBm;10 dB;2021-03-29 16:52:52;10:1111;10:2222;
17;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:53.980;;;Status:OK  Packet:1281  AirTime:9 ms
18;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:53;10:1111;10:2222;
19;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:54.072;;;Status:OK  Packet:1282  AirTime:9 ms
20;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:53;10:1111;10:2222;
21;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:54.421;;;Status:OK  Packet:1283  AirTime:9 ms
22;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:53;10:1111;10:2222;
23;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:54.806;;;Status:OK  Packet:1284  AirTime:9 ms
24;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:53;10:1111;10:2222;
25;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:54.884;;;Status:OK  Packet:1285  AirTime:9 ms
26;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-74 dBm;10 dB;2021-03-29 16:52:53;10:1111;10:2222;
27;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:55.227;;;Status:OK  Packet:1286  AirTime:9 ms
28;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:54;10:1111;10:2222;
29;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:55.300;;;Status:OK  Packet:1287  AirTime:9 ms
30;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:54;10:1111;10:2222;
31;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:55.678;;;Status:OK  Packet:1288  AirTime:9 ms
32;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:54;10:1111;10:2222;
33;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:55.759;;;Status:OK  Packet:1289  AirTime:9 ms
34;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:54;10:1111;10:2222;
35;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:56.109;;;Status:OK  Packet:1290  AirTime:9 ms
36;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:55;10:1111;10:2222;
37;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:56.143;;;Status:OK  Packet:1291  AirTime:9 ms
38;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:55;10:1111;10:2222;
39;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:56.539;;;Status:OK  Packet:1292  AirTime:9 ms
40;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:55;10:1111;10:2222;
41;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:56.618;;;Status:OK  Packet:1293  AirTime:9 ms
42;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:55;10:1111;10:2222;
43;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:56.969;;;Status:OK  Packet:1294  AirTime:9 ms
44;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:56;10:1111;10:2222;
45;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:57.049;;;Status:OK  Packet:1295  AirTime:9 ms
46;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:56;10:1111;10:2222;
47;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:57.405;;;Status:OK  Packet:1296  AirTime:9 ms
48;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:56;10:1111;10:2222;
49;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:57.437;;;Status:OK  Packet:1297  AirTime:9 ms
50;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:56;10:1111;10:2222;
51;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:57.848;;;Status:OK  Packet:1298  AirTime:9 ms
52;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;9 dB;2021-03-29 16:52:57;10:1111;10:2222;
53;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:57.940;;;Status:OK  Packet:1299  AirTime:9 ms
54;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:57;10:1111;10:2222;
55;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:58.268;;;Status:OK  Packet:1300  AirTime:9 ms
56;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:57;10:1111;10:2222;
57;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:58.298;;;Status:OK  Packet:1301  AirTime:9 ms
58;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:57;10:1111;10:2222;
59;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:58.695;;;Status:OK  Packet:1302  AirTime:9 ms
60;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:57;10:1111;10:2222;
61;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:58.773;;;Status:OK  Packet:1303  AirTime:9 ms
62;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:57;10:1111;10:2222;
63;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:59.098;;;Status:OK  Packet:1304  AirTime:9 ms
64;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:58;10:1111;10:2222;
65;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:59.132;;;Status:OK  Packet:1305  AirTime:9 ms
66;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:58;10:1111;10:2222;
67;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:59.516;;;Status:OK  Packet:1306  AirTime:9 ms
68;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:58;10:1111;10:2222;
69;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:59.595;;;Status:OK  Packet:1307  AirTime:9 ms
70;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-75 dBm;10 dB;2021-03-29 16:52:58;10:1111;10:2222;
71;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:52:59.943;;;Status:OK  Packet:1308  AirTime:9 ms
72;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
73;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:00.030;;;Status:OK  Packet:1309  AirTime:9 ms
74;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
75;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:00.341;;;Status:OK  Packet:1310  AirTime:9 ms
76;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
77;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:00.424;;;Status:OK  Packet:1311  AirTime:9 ms
78;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
79;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:00.747;;;Status:OK  Packet:1312  AirTime:9 ms
80;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
81;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:00.829;;;Status:OK  Packet:1313  AirTime:9 ms
82;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:52:59;10:1111;10:2222;
83;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:01.141;;;Status:OK  Packet:1314  AirTime:9 ms
84;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:00;10:1111;10:2222;
85;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:01.224;;;Status:OK  Packet:1315  AirTime:9 ms
86;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:00;10:1111;10:2222;
87;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:01.543;;;Status:OK  Packet:1316  AirTime:9 ms
88;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:00;10:1111;10:2222;
89;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:01.627;;;Status:OK  Packet:1317  AirTime:9 ms
90;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:00;10:1111;10:2222;
91;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:01.927;;;Status:OK  Packet:1318  AirTime:9 ms
92;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:01;10:1111;10:2222;
93;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:02.015;;;Status:OK  Packet:1319  AirTime:9 ms
94;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:01;10:1111;10:2222;
95;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:02.330;;;Status:OK  Packet:1320  AirTime:9 ms
96;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:01;10:1111;10:2222;
97;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:02.412;;;Status:OK  Packet:1321  AirTime:9 ms
98;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:01;10:1111;10:2222;
99;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:02.874;;;Status:OK  Packet:1322  AirTime:9 ms
100;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:02;10:1111;10:2222;
101;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:41.132;;;Status:OK  Packet:1323  AirTime:9 ms
102;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-70 dBm;10 dB;2021-03-29 16:53:40;10:1111;10:2222;
103;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:41.549;;;Status:OK  Packet:1324  AirTime:9 ms
104;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-70 dBm;9 dB;2021-03-29 16:53:40;10:1111;10:2222;
105;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:41.867;;;Status:OK  Packet:1325  AirTime:9 ms
106;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-70 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
107;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:41.897;;;Status:OK  Packet:1326  AirTime:9 ms
108;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-70 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
109;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:42.221;;;Status:OK  Packet:1327  AirTime:9 ms
110;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-71 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
111;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:42.309;;;Status:OK  Packet:1328  AirTime:9 ms
112;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-71 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
113;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:42.588;;;Status:OK  Packet:1329  AirTime:9 ms
114;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-72 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
115;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:42.672;;;Status:OK  Packet:1330  AirTime:9 ms
116;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-72 dBm;10 dB;2021-03-29 16:53:41;10:1111;10:2222;
117;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:42.957;;;Status:OK  Packet:1331  AirTime:9 ms
118;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-71 dBm;10 dB;2021-03-29 16:53:42;10:1111;10:2222;
119;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:43.046;;;Status:OK  Packet:1332  AirTime:9 ms
120;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-71 dBm;10 dB;2021-03-29 16:53:42;10:1111;10:2222;
121;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:43.322;;;Status:OK  Packet:1333  AirTime:9 ms
122;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;7 dB;2021-03-29 16:53:42;10:1111;10:2222;
123;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:43.412;;;Status:OK  Packet:1334  AirTime:9 ms
124;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-76 dBm;10 dB;2021-03-29 16:53:42;10:1111;10:2222;
125;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:43.707;;;Status:OK  Packet:1335  AirTime:9 ms
126;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-66 dBm;10 dB;2021-03-29 16:53:42;10:1111;10:2222;
127;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:43.740;;;Status:OK  Packet:1336  AirTime:9 ms
128;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-65 dBm;10 dB;2021-03-29 16:53:42;10:1111;10:2222;
129;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:44.217;;;Status:OK  Packet:1337  AirTime:9 ms
130;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-61 dBm;10 dB;2021-03-29 16:53:43;10:1111;10:2222;
131;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:44.732;;;Status:OK  Packet:1338  AirTime:9 ms
132;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-63 dBm;10 dB;2021-03-29 16:53:43;10:1111;10:2222;
133;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:44.813;;;Status:OK  Packet:1339  AirTime:9 ms
134;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-63 dBm;10 dB;2021-03-29 16:53:43;10:1111;10:2222;
135;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:45.229;;;Status:OK  Packet:1340  AirTime:9 ms
136;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-64 dBm;10 dB;2021-03-29 16:53:44;10:1111;10:2222;
137;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:45.307;;;Status:OK  Packet:1341  AirTime:9 ms
138;COM8;Rx Ack-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;-64 dBm;10 dB;2021-03-29 16:53:44;10:1111;10:2222;
139;COM8;Tx C-Msg;2450000122 Hz;LoRa SF5;LoRa BW 200;;;2021-03-29 16:53:45.673;;;Status:OK  Packet:1342  AirTime:9 ms
